ClinicalSignificance_T0,VariationID,ClinicalSignificance_T1
Uncertain significance,3589993,Conflicting classifications of pathogenicity
Uncertain significance,3589993,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,3588032,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,3588032,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,3588032,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,3588032,Conflicting classifications of pathogenicity
Pathogenic,3591381,Pathogenic/Likely pathogenic
Pathogenic,3591381,Pathogenic/Likely pathogenic
Pathogenic,3591381,Pathogenic/Likely pathogenic
Pathogenic,3591381,Pathogenic/Likely pathogenic
Uncertain significance,3596459,Conflicting classifications of pathogenicity
Uncertain significance,3596459,Conflicting classifications of pathogenicity
Uncertain significance,3596459,Conflicting classifications of pathogenicity
Uncertain significance,3596459,Conflicting classifications of pathogenicity
Likely pathogenic,3599892,Pathogenic/Likely pathogenic
Likely pathogenic,3599892,Pathogenic/Likely pathogenic
Likely pathogenic,3599892,Pathogenic/Likely pathogenic
Likely pathogenic,3599892,Pathogenic/Likely pathogenic
Likely benign,3571445,Conflicting classifications of pathogenicity
Likely benign,3571445,Conflicting classifications of pathogenicity
Likely benign,3571445,Conflicting classifications of pathogenicity
Likely benign,3571445,Conflicting classifications of pathogenicity
Pathogenic/Likely pathogenic,3572341,Pathogenic
Pathogenic/Likely pathogenic,3572341,Pathogenic
Pathogenic/Likely pathogenic,3572341,Pathogenic
Pathogenic/Likely pathogenic,3572341,Pathogenic
Pathogenic,3601345,Conflicting classifications of pathogenicity
Pathogenic,3601345,Conflicting classifications of pathogenicity
Pathogenic,3601345,Conflicting classifications of pathogenicity
Pathogenic,3601345,Conflicting classifications of pathogenicity
Pathogenic,3601658,Conflicting classifications of pathogenicity
Pathogenic,3601658,Conflicting classifications of pathogenicity
Pathogenic,3601658,Conflicting classifications of pathogenicity
Pathogenic,3601658,Conflicting classifications of pathogenicity
Likely benign,3615969,Conflicting classifications of pathogenicity
Likely benign,3615969,Conflicting classifications of pathogenicity
Likely benign,3615969,Conflicting classifications of pathogenicity
Likely benign,3615969,Conflicting classifications of pathogenicity
Uncertain significance,3605863,Conflicting classifications of pathogenicity
Uncertain significance,3605863,Conflicting classifications of pathogenicity
Uncertain significance,3605863,Conflicting classifications of pathogenicity
Uncertain significance,3605863,Conflicting classifications of pathogenicity
Likely pathogenic,3610977,Conflicting classifications of pathogenicity
Likely pathogenic,3610977,Conflicting classifications of pathogenicity
Likely pathogenic,3610977,Conflicting classifications of pathogenicity
Likely pathogenic,3610977,Conflicting classifications of pathogenicity
Likely benign,3625700,Conflicting classifications of pathogenicity
Likely benign,3625700,Conflicting classifications of pathogenicity
Likely benign,3625700,Conflicting classifications of pathogenicity
Likely benign,3625700,Conflicting classifications of pathogenicity
Pathogenic,3619707,Pathogenic/Likely pathogenic
Pathogenic,3619707,Pathogenic/Likely pathogenic
Pathogenic,3619707,Pathogenic/Likely pathogenic
Pathogenic,3619707,Pathogenic/Likely pathogenic
Uncertain significance,3623149,Conflicting classifications of pathogenicity
Uncertain significance,3623149,Conflicting classifications of pathogenicity
Uncertain significance,3623149,Conflicting classifications of pathogenicity
Uncertain significance,3623149,Conflicting classifications of pathogenicity
Uncertain significance,3629474,Conflicting classifications of pathogenicity
Uncertain significance,3629474,Conflicting classifications of pathogenicity
Uncertain significance,3629474,Conflicting classifications of pathogenicity
Uncertain significance,3629474,Conflicting classifications of pathogenicity
Uncertain significance,3629830,Conflicting classifications of pathogenicity
Uncertain significance,3629830,Conflicting classifications of pathogenicity
Uncertain significance,3629830,Conflicting classifications of pathogenicity
Uncertain significance,3629830,Conflicting classifications of pathogenicity
Uncertain significance,3636517,Conflicting classifications of pathogenicity
Uncertain significance,3636517,Conflicting classifications of pathogenicity
Uncertain significance,3636517,Conflicting classifications of pathogenicity
Uncertain significance,3636517,Conflicting classifications of pathogenicity
Uncertain significance,3634946,Conflicting classifications of pathogenicity
Uncertain significance,3634946,Conflicting classifications of pathogenicity
Uncertain significance,3634946,Conflicting classifications of pathogenicity
Uncertain significance,3634946,Conflicting classifications of pathogenicity
Uncertain significance,3645795,Conflicting classifications of pathogenicity
Uncertain significance,3645795,Conflicting classifications of pathogenicity
Uncertain significance,3645795,Conflicting classifications of pathogenicity
Uncertain significance,3645795,Conflicting classifications of pathogenicity
Uncertain significance,3652096,Conflicting classifications of pathogenicity
Uncertain significance,3652096,Conflicting classifications of pathogenicity
Uncertain significance,3652096,Conflicting classifications of pathogenicity
Uncertain significance,3652096,Conflicting classifications of pathogenicity
Likely benign,3644695,Conflicting classifications of pathogenicity
Likely benign,3644695,Conflicting classifications of pathogenicity
Likely benign,3644695,Conflicting classifications of pathogenicity
Likely benign,3644695,Conflicting classifications of pathogenicity
Likely benign,3666080,Benign/Likely benign
Likely benign,3666080,Benign/Likely benign
Likely benign,3666080,Benign/Likely benign
Likely benign,3666080,Benign/Likely benign
Benign,3669713,Benign/Likely benign
Benign,3669713,Benign/Likely benign
Benign,3669713,Benign/Likely benign
Benign,3669713,Benign/Likely benign
Uncertain significance,3658805,Conflicting classifications of pathogenicity
Uncertain significance,3658805,Conflicting classifications of pathogenicity
Uncertain significance,3658805,Conflicting classifications of pathogenicity
Uncertain significance,3658805,Conflicting classifications of pathogenicity
Benign,3669052,Benign/Likely benign
Benign,3669052,Benign/Likely benign
Benign,3669052,Benign/Likely benign
Benign,3669052,Benign/Likely benign
Pathogenic,3658063,Pathogenic/Likely pathogenic
Pathogenic,3658063,Pathogenic/Likely pathogenic
Pathogenic,3658063,Pathogenic/Likely pathogenic
Pathogenic,3658063,Pathogenic/Likely pathogenic
Pathogenic,3661509,Pathogenic/Likely pathogenic
Pathogenic,3661509,Pathogenic/Likely pathogenic
Pathogenic,3661509,Pathogenic/Likely pathogenic
Pathogenic,3661509,Pathogenic/Likely pathogenic
Pathogenic,3664877,Pathogenic/Likely pathogenic
Pathogenic,3664877,Pathogenic/Likely pathogenic
Pathogenic,3664877,Pathogenic/Likely pathogenic
Pathogenic,3664877,Pathogenic/Likely pathogenic
Likely benign,3683605,Conflicting classifications of pathogenicity
Likely benign,3683605,Conflicting classifications of pathogenicity
Likely benign,3683605,Conflicting classifications of pathogenicity
Likely benign,3683605,Conflicting classifications of pathogenicity
Pathogenic,3678262,Pathogenic/Likely pathogenic
Pathogenic,3678262,Pathogenic/Likely pathogenic
Pathogenic,3678262,Pathogenic/Likely pathogenic
Pathogenic,3678262,Pathogenic/Likely pathogenic
Likely benign,3681738,Conflicting classifications of pathogenicity
Likely benign,3681738,Conflicting classifications of pathogenicity
Likely benign,3681738,Conflicting classifications of pathogenicity
Likely benign,3681738,Conflicting classifications of pathogenicity
Uncertain significance,3677202,Conflicting classifications of pathogenicity
Uncertain significance,3677202,Conflicting classifications of pathogenicity
Uncertain significance,3677202,Conflicting classifications of pathogenicity
Uncertain significance,3677202,Conflicting classifications of pathogenicity
Uncertain significance,3679130,Conflicting classifications of pathogenicity
Uncertain significance,3679130,Conflicting classifications of pathogenicity
Uncertain significance,3679130,Conflicting classifications of pathogenicity
Uncertain significance,3679130,Conflicting classifications of pathogenicity
Likely benign,3710254,Conflicting classifications of pathogenicity
Likely benign,3710254,Conflicting classifications of pathogenicity
Likely benign,3710254,Conflicting classifications of pathogenicity
Likely benign,3710254,Conflicting classifications of pathogenicity
Uncertain significance,3704112,Conflicting classifications of pathogenicity
Uncertain significance,3704112,Conflicting classifications of pathogenicity
Uncertain significance,3704112,Conflicting classifications of pathogenicity
Uncertain significance,3704112,Conflicting classifications of pathogenicity
Likely benign,3712737,Conflicting classifications of pathogenicity
Likely benign,3712737,Conflicting classifications of pathogenicity
Likely benign,3712737,Conflicting classifications of pathogenicity
Likely benign,3712737,Conflicting classifications of pathogenicity
Likely benign,3710623,Conflicting classifications of pathogenicity
Likely benign,3710623,Conflicting classifications of pathogenicity
Likely benign,3710623,Conflicting classifications of pathogenicity
Likely benign,3710623,Conflicting classifications of pathogenicity
Uncertain significance,3720651,Conflicting classifications of pathogenicity
Uncertain significance,3720651,Conflicting classifications of pathogenicity
Uncertain significance,3720651,Conflicting classifications of pathogenicity
Uncertain significance,3720651,Conflicting classifications of pathogenicity
Pathogenic,3720832,Pathogenic/Likely pathogenic
Pathogenic,3720832,Pathogenic/Likely pathogenic
Pathogenic,3720832,Pathogenic/Likely pathogenic
Pathogenic,3720832,Pathogenic/Likely pathogenic
Benign/Likely benign,3722505,Conflicting classifications of pathogenicity
Benign/Likely benign,3722505,Conflicting classifications of pathogenicity
Benign/Likely benign,3722505,Conflicting classifications of pathogenicity
Benign/Likely benign,3722505,Conflicting classifications of pathogenicity
Likely pathogenic,3717053,Pathogenic/Likely pathogenic
Likely pathogenic,3717053,Pathogenic/Likely pathogenic
Likely pathogenic,3717053,Pathogenic/Likely pathogenic
Likely pathogenic,3717053,Pathogenic/Likely pathogenic
Likely benign,3725453,Conflicting classifications of pathogenicity
Likely benign,3725453,Conflicting classifications of pathogenicity
Likely benign,3725453,Conflicting classifications of pathogenicity
Likely benign,3725453,Conflicting classifications of pathogenicity
Likely benign,3750915,Conflicting classifications of pathogenicity
Likely benign,3750915,Conflicting classifications of pathogenicity
Likely benign,3750915,Conflicting classifications of pathogenicity
Likely benign,3750915,Conflicting classifications of pathogenicity
Uncertain significance,3754636,Conflicting classifications of pathogenicity
Uncertain significance,3754636,Conflicting classifications of pathogenicity
Uncertain significance,3754636,Conflicting classifications of pathogenicity
Uncertain significance,3754636,Conflicting classifications of pathogenicity
Likely benign,3750052,Conflicting classifications of pathogenicity
Likely benign,3750052,Conflicting classifications of pathogenicity
Likely benign,3750052,Conflicting classifications of pathogenicity
